Time,Channel A
(s),(V)

1.49474996,-1.00570691
1.49479996,-1.00570691
1.49484996,-1.00570691
1.49489996,-1.00570691
1.49494996,-1.02401805
1.49499996,-1.00570691
1.49504996,-1.00570691
1.49509996,-1.00570691
1.49514996,-1.02401805
1.49519996,-1.02401805
1.49524996,-1.00570691
1.49529996,-1.00570691
1.49534996,-1.00570691
1.49539996,-1.00570691
1.49544996,-1.04226816
1.49549996,-1.00570691
1.49554996,-1.00570691
1.49559996,-1.00570691
1.49564996,-1.00570691
1.49569996,-1.02401805
1.49574996,-1.00570691
1.49579996,-1.00570691
1.49584996,-1.00570691
1.49589996,-1.00570691
1.49594996,-1.02401805
1.49599996,-1.00570691
1.49604996,-1.02401805
1.49609996,-1.02401805
1.49614996,-1.02401805
1.49619996,-1.02401805
1.49624996,-1.02401805
1.49629996,-1.00570691
1.49634996,-1.02401805
1.49639996,-1.00570691
1.49644996,-1.02401805
1.49649996,-1.02401805
1.49654996,-1.02401805
1.49659996,-1.00570691
1.49664996,-1.00570691
1.49669996,-1.00570691
1.49674996,-1.02401805
1.49679996,-1.00570691
1.49684996,-1.00570691
1.49689996,-1.00570691
1.49694996,-1.00570691
1.49699996,-1.02401805
1.49704996,-1.00570691
1.49709996,-1.00570691
1.49714996,-1.02401805
1.49719996,-1.00570691
1.49724996,-1.00570691
1.49729996,-1.00570691
1.49734996,-1.00570691
1.49739996,-1.02401805
1.49744996,-1.02401805
1.49749996,-1.00570691
1.49754996,-1.00570691
1.49759996,-1.00570691
1.49764996,-1.00570691
1.49769996,-1.00570691
1.49774996,-1.02401805
1.49779996,-1.00570691
1.49784996,-1.00570691
1.49789996,-1.00570691
1.49794996,-1.00570691
1.49799996,-1.00570691
1.49804996,-1.02401805
1.49809996,-1.00570691
1.49814996,-1.00570691
1.49819996,-1.00570691
1.49824996,-1.00570691
1.49829996,-1.04226816
1.49834996,-1.00570691
1.49839996,-1.00570691
1.49844996,-1.02401805
1.49849996,-1.02401805
1.49854996,-1.00570691
1.49859996,-1.00570691
1.49864996,-1.00570691
1.49869996,-1.00570691
1.49874996,-1.00570691
